index,upstream_sha,subject,planned_areas,planned_treatment,path_count,upstream_paths,status,review_note,crew_evidence,validation
11,0e48ff26915aa32d5f05208847b9aba75f4f19cd,feat(workflows): clarify workflow setup and activation (#6470),04-desktop,integrate final released behavior,29,desktop/src/features/workflows/ui/WorkflowActionsMenu.tsx;desktop/src/features/workflows/ui/WorkflowCard.tsx;desktop/src/features/workflows/ui/WorkflowDialog.tsx;desktop/src/features/workflows/ui/WorkflowFormBuilder.tsx;desktop/src/features/workflows/ui/WorkflowStepCard.tsx;desktop/src/features/workflows/ui/WorkflowTemplateTextarea.tsx;desktop/src/features/workflows/ui/WorkflowTriggerConditions.tsx;desktop/src/features/workflows/ui/WorkflowsView.tsx;desktop/src/features/workflows/ui/workflowActivationWarning.test.mjs;desktop/src/features/workflows/ui/workflowActivationWarning.ts;desktop/src/features/workflows/ui/workflowConditionExpression.test.mjs;desktop/src/features/workflows/ui/workflowConditionExpression.ts;desktop/src/features/workflows/ui/workflowDefinition.test.mjs;desktop/src/features/workflows/ui/workflowDefinition.ts;desktop/src/features/workflows/ui/workflowReactionCondition.test.mjs;desktop/src/features/workflows/ui/workflowReactionCondition.ts;desktop/src/features/workflows/ui/workflowStepDescription.test.mjs;desktop/src/features/workflows/ui/workflowStepDescription.ts;desktop/src/features/workflows/ui/workflowTemplateVariables.test.mjs;desktop/src/features/workflows/ui/workflowTemplateVariables.ts;desktop/src/features/workflows/ui/workflowTriggerDescription.test.mjs;desktop/src/features/workflows/ui/workflowTriggerDescription.ts;desktop/tests/e2e/navigation.spec.ts;desktop/tests/e2e/workflow-local-controls.spec.ts;desktop/tests/e2e/workflow-local-controls.spec.ts-snapshots/workflow-template-variable-autocomplete-smoke-darwin.png;desktop/tests/e2e/workflow-local-controls.spec.ts-snapshots/workflow-template-variable-autocomplete-smoke-linux.png;desktop/tests/e2e/workflow-reaction-picker.spec.ts;desktop/tests/e2e/workflow-title-stability.spec.ts;desktop/tests/e2e/workflows.spec.ts,adapted,Final 0.5.22 source for feat(workflows): clarify workflow setup and activation is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/src/features/workflows/ui/WorkflowActionsMenu.tsx;desktop/src/features/workflows/ui/WorkflowCard.tsx;desktop/src/features/workflows/ui/WorkflowDialog.tsx;desktop/src/features/workflows/ui/WorkflowFormBuilder.tsx;desktop/src/features/workflows/ui/WorkflowStepCard.tsx;desktop/src/features/workflows/ui/WorkflowTemplateTextarea.tsx;desktop/src/features/workflows/ui/WorkflowTriggerConditions.tsx;desktop/src/features/workflows/ui/WorkflowsView.tsx;desktop/src/features/workflows/ui/workflowActivationWarning.test.mjs;desktop/src/features/workflows/ui/workflowActivationWarning.ts;desktop/src/features/workflows/ui/workflowConditionExpression.test.mjs;desktop/src/features/workflows/ui/workflowConditionExpression.ts;desktop/src/features/workflows/ui/workflowDefinition.test.mjs;desktop/src/features/workflows/ui/workflowDefinition.ts;desktop/src/features/workflows/ui/workflowReactionCondition.test.mjs;desktop/src/features/workflows/ui/workflowReactionCondition.ts;desktop/src/features/workflows/ui/workflowStepDescription.test.mjs;desktop/src/features/workflows/ui/workflowStepDescription.ts;desktop/src/features/workflows/ui/workflowTemplateVariables.test.mjs;desktop/src/features/workflows/ui/workflowTemplateVariables.ts;desktop/src/features/workflows/ui/workflowTriggerDescription.test.mjs;desktop/src/features/workflows/ui/workflowTriggerDescription.ts;desktop/tests/e2e/navigation.spec.ts;desktop/tests/e2e/workflow-local-controls.spec.ts;desktop/tests/e2e/workflow-local-controls.spec.ts-snapshots/workflow-template-variable-autocomplete-smoke-darwin.png;desktop/tests/e2e/workflow-local-controls.spec.ts-snapshots/workflow-template-variable-autocomplete-smoke-linux.png;desktop/tests/e2e/workflow-reaction-picker.spec.ts;desktop/tests/e2e/workflow-title-stability.spec.ts;desktop/tests/e2e/workflows.spec.ts;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 23 target-exact, 6 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
12,eb484387d5816b6f9155ad3a0be79ede3c3d7ad5,chore(desktop): drop unused ORIGINAL_CONTENT from empty-edit-delete spec (#6517),04-desktop,integrate final released behavior,1,desktop/tests/e2e/empty-edit-delete.spec.ts,adapted,Final 0.5.22 source for chore(desktop): drop unused ORIGINAL_CONTENT from empty-edit-delete spec is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/tests/e2e/empty-edit-delete.spec.ts;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
13,97b1fee5c3d9ad574196e974b520061fccc47d07,fix(desktop): restore true zoom by scaling the root rem (#6514),04-desktop,preserve Crew zoom; explicit exception,9,desktop/src/app/useWebviewZoomShortcuts.ts;desktop/src/shared/lib/fontSizePreference.test.mjs;desktop/src/shared/lib/fontSizePreference.ts;desktop/src/shared/styles/globals/typography.css;desktop/tailwind.config.js;desktop/tests/e2e/buzz-theme-screenshots.spec.ts;desktop/tests/e2e/inbox-refactor-screenshots.spec.ts;desktop/tests/e2e/profile.spec.ts;desktop/tests/e2e/top-chrome-zoom-clearance.spec.ts,retained-Crew-divergence,Retain Crew text-only keyboard zoom and fixed layout coordinates; all four zoom/font files match pre-integration Crew HEAD. Lightbox image zoom fixes are independently ported. Crew theme coverage replaces the removed Buzz-only theme screenshot spec.,desktop/src/app/useWebviewZoomShortcuts.ts;desktop/src/shared/lib/fontSizePreference.test.mjs;desktop/src/shared/lib/fontSizePreference.ts;desktop/src/shared/styles/globals/typography.css;desktop/tailwind.config.js;intentionally-omitted:desktop/tests/e2e/buzz-theme-screenshots.spec.ts;desktop/tests/e2e/inbox-refactor-screenshots.spec.ts;desktop/tests/e2e/profile.spec.ts;desktop/tests/e2e/top-chrome-zoom-clearance.spec.ts;.github/workflows/nuncio-crew-ci.yml;.github/workflows/nuncio-crew-release.yml;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 0 target-exact, 4 adapted, 5 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
14,694d804b24cd0b97403b3caf159a55ffd1fc3b08,chore(deps): update swatinem/rust-cache digest to 6323deb (#5441),01-toolchain-ci-docs,integrate final released behavior,3,.github/workflows/ci.yml;.github/workflows/mesh-lifecycle.yml;.github/workflows/release.yml,retained-Crew-divergence,Retain NuncioCrew Gate and manual Crew release ownership; upstream-only cache/deployment/security-review lane changes are not activated. Shared production code is evaluated separately.,.github/workflows/ci.yml;.github/workflows/mesh-lifecycle.yml;.github/workflows/release.yml;.github/workflows/nuncio-crew-ci.yml;.github/workflows/nuncio-crew-release.yml;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 2 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
15,9008a4d1724afbd8dba0fd99e99cd8305b5d2ecb,chore(deps): update ubuntu:24.04 docker digest to 561618e (#5442),01-toolchain-ci-docs,integrate final released behavior,3,.github/workflows/desktop-release-cache-proof.yml;.github/workflows/linux-canary.yml;.github/workflows/release.yml,retained-Crew-divergence,Retain NuncioCrew Gate and manual Crew release ownership; upstream-only cache/deployment/security-review lane changes are not activated. Shared production code is evaluated separately.,.github/workflows/desktop-release-cache-proof.yml;.github/workflows/linux-canary.yml;.github/workflows/release.yml;.github/workflows/nuncio-crew-ci.yml;.github/workflows/nuncio-crew-release.yml;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 0 adapted, 3 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
16,f84511c169cf9a98ac03e9c1acb6bf4d68de5cb8,chore(deps): update dependency @tauri-apps/api to v2.11.1 (#5444),01-toolchain-ci-docs,integrate final released behavior,1,pnpm-lock.yaml,adapted,Final 0.5.22 source for chore(deps): update dependency @tauri-apps/api to v2.11.1 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,pnpm-lock.yaml;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
17,2cef92df676490654f13ebe1de56923b2636123f,chore(deps): update rust crate futures to v0.3.33 (#5445),01-toolchain-ci-docs,integrate final released behavior,1,Cargo.lock,adapted,Final 0.5.22 source for chore(deps): update rust crate futures to v0.3.33 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,Cargo.lock;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
18,d874d67c117e4582cc9549ebe85c942e5e49faf7,chore(deps): update rust crate futures-util to v0.3.33 (#5448),04-desktop,integrate final released behavior,1,desktop/src-tauri/Cargo.lock,adapted,Final 0.5.22 source for chore(deps): update rust crate futures-util to v0.3.33 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/src-tauri/Cargo.lock;plans/reports/implementer-260905-native-release-integration.md;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Native tests 3431 passed, 19 ignored; clippy passed. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
19,1a0a27d3586b14fb79ec8e162441e610f8548188,chore(deps): update rust crate http to v1.4.2 (#5451),01-toolchain-ci-docs,integrate final released behavior,1,Cargo.lock,adapted,Final 0.5.22 source for chore(deps): update rust crate http to v1.4.2 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,Cargo.lock;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
20,9390e11c9babeef221aeb0a22cc61a52700d168f,chore(deps): update rust crate http-body-util to v0.1.4 (#5452),01-toolchain-ci-docs,integrate final released behavior,1,Cargo.lock,adapted,Final 0.5.22 source for chore(deps): update rust crate http-body-util to v0.1.4 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,Cargo.lock;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
21,2d93ea095535e42ee3a9933f00a4c0bd5e9e1c67,chore(deps): update dependency sonner to v2.0.8 (#6093),01-toolchain-ci-docs,integrate final released behavior,1,pnpm-lock.yaml,adapted,Final 0.5.22 source for chore(deps): update dependency sonner to v2.0.8 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,pnpm-lock.yaml;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
22,f7942167372501576c9f0f589cf2c166882668bb,chore(deps): update rust crate async-trait to v0.1.92 (#6094),01-toolchain-ci-docs,integrate final released behavior,1,Cargo.lock,adapted,Final 0.5.22 source for chore(deps): update rust crate async-trait to v0.1.92 is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,Cargo.lock;plans/reports/reviewer-260905-coverage-audit.md,"Final-source audit: 0 target-exact, 1 adapted, 0 intentional Crew/mapped paths. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
23,074561233eef71df9690ec22c2a9c5e798c297a7,fix(composer): preserve caret when inserting mentions mid-message (#6531),04-desktop,integrate final released behavior,3,desktop/src/features/messages/lib/mentionHighlightExtension.test.mjs;desktop/src/features/messages/lib/mentionHighlightExtension.ts;desktop/tests/e2e/mentions.spec.ts,adapted,Final 0.5.22 source for fix(composer): preserve caret when inserting mentions mid-message is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/src/features/messages/lib/mentionHighlightExtension.test.mjs;desktop/src/features/messages/lib/mentionHighlightExtension.ts;desktop/tests/e2e/mentions.spec.ts;plans/reports/implementer-260905-desktop-message-notification-huddle-ports.md;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 0 target-exact, 3 adapted, 0 intentional Crew/mapped paths. 1374 message tests and 193 focused integration tests passed at report snapshot. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
24,723affe5d1340896209bf3aca94c7b791bdcf38b,fix(desktop): remove Buzz entity link previews (#6512),04-desktop,integrate final released behavior,11,desktop/src/features/messages/ui/useComposerLinkPreviews.test.mjs;desktop/src/features/messages/ui/useComposerLinkPreviews.tsx;desktop/src/features/projects/hooks.ts;desktop/src/shared/lib/linkPreview.test.mjs;desktop/src/shared/lib/linkPreview.ts;desktop/src/shared/ui/markdown.test.mjs;desktop/src/shared/ui/markdown.tsx;desktop/src/shared/ui/markdown/entityLinks.tsx;desktop/src/shared/ui/markdown/useMessageLinkPreviews.test.mjs;desktop/src/shared/ui/markdown/useMessageLinkPreviews.ts;desktop/tests/e2e/entity-link-recipient-cards.spec.ts,adapted,Final 0.5.22 source for fix(desktop): remove Buzz entity link previews is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/src/features/messages/ui/useComposerLinkPreviews.test.mjs;desktop/src/features/messages/ui/useComposerLinkPreviews.tsx;desktop/src/features/projects/hooks.ts;desktop/src/shared/lib/linkPreview.test.mjs;desktop/src/shared/lib/linkPreview.ts;desktop/src/shared/ui/markdown.test.mjs;desktop/src/shared/ui/markdown.tsx;desktop/src/shared/ui/markdown/entityLinks.tsx;desktop/src/shared/ui/markdown/useMessageLinkPreviews.test.mjs;desktop/src/shared/ui/markdown/useMessageLinkPreviews.ts;desktop/tests/e2e/entity-link-recipient-cards.spec.ts;plans/reports/260905-projects-release-integration.md;plans/reports/implementer-260905-desktop-message-notification-huddle-ports.md;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 4 target-exact, 7 adapted, 0 intentional Crew/mapped paths. 69 focused project tests passed; final renderer gate tracked by coordinator. 1374 message tests and 193 focused integration tests passed at report snapshot. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
25,a2d8be5efa126221c7676f7797555dfb2bf5b0e0,feat(desktop-messages): keep agents addressed across messages (#6315),04-desktop,integrate final released behavior,49,desktop/src-tauri/src/events/message_tags.rs;desktop/src/features/channels/ui/ChannelPane.tsx;desktop/src/features/communities/useCommunityInit.ts;desktop/src/features/forum/ui/ForumComposer.tsx;desktop/src/features/forum/ui/ForumComposerAutocompletes.tsx;desktop/src/features/home/ui/InboxDetailPane.tsx;desktop/src/features/messages/lib/agentAddressMention.d.mts;desktop/src/features/messages/lib/agentAddressMention.mjs;desktop/src/features/messages/lib/agentAddressMention.test.mjs;desktop/src/features/messages/lib/applyEditTagOverlay.mjs;desktop/src/features/messages/lib/applyEditTagOverlay.test.mjs;desktop/src/features/messages/lib/autoPinMentionedAgentsPreference.test.mjs;desktop/src/features/messages/lib/autoPinMentionedAgentsPreference.ts;desktop/src/features/messages/lib/extractMentionPersonas.ts;desktop/src/features/messages/lib/persistentAgentAudience.test.mjs;desktop/src/features/messages/lib/persistentAgentAudience.ts;desktop/src/features/messages/lib/useMentionSelection.ts;desktop/src/features/messages/lib/useMentions.ts;desktop/src/features/messages/ui/ComposerAddressControls.test.mjs;desktop/src/features/messages/ui/ComposerAddressControls.tsx;desktop/src/features/messages/ui/MentionAutocomplete.test.mjs;desktop/src/features/messages/ui/MentionAutocomplete.tsx;desktop/src/features/messages/ui/MessageAgentAddressPrefix.tsx;desktop/src/features/messages/ui/MessageComposer.tsx;desktop/src/features/messages/ui/MessageComposer.types.ts;desktop/src/features/messages/ui/MessageComposerToolbar.tsx;desktop/src/features/messages/ui/MessageRow.tsx;desktop/src/features/messages/ui/MessageThreadPanel.tsx;desktop/src/features/messages/ui/composerAgentKeyboard.test.mjs;desktop/src/features/messages/ui/persistentAgentAudienceHosts.test.mjs;desktop/src/features/messages/ui/useAddressMentionPulse.test.mjs;desktop/src/features/messages/ui/useAddressMentionPulse.ts;desktop/src/features/messages/ui/useAgentAddressLockPicker.test.mjs;desktop/src/features/messages/ui/useAgentAddressLockPicker.ts;desktop/src/features/messages/ui/useAlwaysAddressShortcut.ts;desktop/src/features/messages/ui/useAutoPinMentionedAgents.ts;desktop/src/features/messages/ui/useComposerMentionPicker.ts;desktop/src/features/messages/ui/useMentionSendFlow.helpers.test.mjs;desktop/src/features/messages/ui/useMentionSendFlow.helpers.ts;desktop/src/features/messages/ui/useMentionSendFlow.ts;desktop/src/features/messages/ui/usePersistentAgentMentionHydration.ts;desktop/src/features/settings/ui/AgentsSettingsPanel.tsx;desktop/src/features/settings/ui/PreventSleepSettingsCard.tsx;desktop/src/shared/lib/keyboard-shortcuts.ts;desktop/src/shared/ui/VideoReviewCommentMarkdown.tsx;desktop/tests/e2e/mentions.spec.ts;desktop/tests/e2e/persistent-agent-audience.spec.ts;desktop/tests/e2e/profile.spec.ts;desktop/tests/e2e/send-channel-binding.spec.ts,adapted,Final 0.5.22 source for feat(desktop-messages): keep agents addressed across messages is accounted for at the current paths below. Shared files retain Crew extensions or use existing Crew integration seams; supporting review evidence is attached.,desktop/src-tauri/src/events/message_tags.rs;desktop/src/features/channels/ui/ChannelPane.tsx;desktop/src/features/communities/useCommunityInit.ts;desktop/src/features/forum/ui/ForumComposer.tsx;desktop/src/features/forum/ui/ForumComposerAutocompletes.tsx;desktop/src/features/home/ui/InboxDetailPane.tsx;desktop/src/features/messages/lib/agentAddressMention.d.mts;desktop/src/features/messages/lib/agentAddressMention.mjs;desktop/src/features/messages/lib/agentAddressMention.test.mjs;desktop/src/features/messages/lib/applyEditTagOverlay.mjs;desktop/src/features/messages/lib/applyEditTagOverlay.test.mjs;desktop/src/features/messages/lib/autoPinMentionedAgentsPreference.test.mjs;desktop/src/features/messages/lib/autoPinMentionedAgentsPreference.ts;desktop/src/features/messages/lib/extractMentionPersonas.ts;desktop/src/features/messages/lib/persistentAgentAudience.test.mjs;desktop/src/features/messages/lib/persistentAgentAudience.ts;desktop/src/features/messages/lib/useMentionSelection.ts;desktop/src/features/messages/lib/useMentions.ts;desktop/src/features/messages/ui/ComposerAddressControls.test.mjs;desktop/src/features/messages/ui/ComposerAddressControls.tsx;desktop/src/features/messages/ui/MentionAutocomplete.test.mjs;desktop/src/features/messages/ui/MentionAutocomplete.tsx;desktop/src/features/messages/ui/MessageAgentAddressPrefix.tsx;desktop/src/features/messages/ui/MessageComposer.tsx;desktop/src/features/messages/ui/MessageComposer.types.ts;desktop/src/features/messages/ui/MessageComposerToolbar.tsx;desktop/src/features/messages/ui/MessageRow.tsx;desktop/src/features/messages/ui/MessageThreadPanel.tsx;desktop/src/features/messages/ui/composerAgentKeyboard.test.mjs;desktop/src/features/messages/ui/persistentAgentAudienceHosts.test.mjs;desktop/src/features/messages/ui/useAddressMentionPulse.test.mjs;desktop/src/features/messages/ui/useAddressMentionPulse.ts;desktop/src/features/messages/ui/useAgentAddressLockPicker.test.mjs;desktop/src/features/messages/ui/useAgentAddressLockPicker.ts;desktop/src/features/messages/ui/useAlwaysAddressShortcut.ts;desktop/src/features/messages/ui/useAutoPinMentionedAgents.ts;desktop/src/features/messages/ui/useComposerMentionPicker.ts;desktop/src/features/messages/ui/useMentionSendFlow.helpers.test.mjs;desktop/src/features/messages/ui/useMentionSendFlow.helpers.ts;desktop/src/features/messages/ui/useMentionSendFlow.ts;final-target-deleted:desktop/src/features/messages/ui/usePersistentAgentMentionHydration.ts;desktop/src/features/settings/ui/AgentsSettingsPanel.tsx;desktop/src/features/settings/ui/PreventSleepSettingsCard.tsx;desktop/src/shared/lib/keyboard-shortcuts.ts;desktop/src/shared/ui/VideoReviewCommentMarkdown.tsx;desktop/tests/e2e/mentions.spec.ts;desktop/tests/e2e/persistent-agent-audience.spec.ts;desktop/tests/e2e/profile.spec.ts;desktop/tests/e2e/send-channel-binding.spec.ts;plans/reports/implementer-260905-native-release-integration.md;plans/reports/implementer-260905-desktop-message-notification-huddle-ports.md;plans/reports/reviewer-260905-coverage-audit.md;plans/reports/reviewer-20260905-final-desktop-reconciliation.md,"Final-source audit: 27 target-exact, 22 adapted, 0 intentional Crew/mapped paths. Native tests 3431 passed, 19 ignored; clippy passed. 1374 message tests and 193 focused integration tests passed at report snapshot. Source coverage and local just ci/dependency-policy gates passed; 10k browser smoke passed; PR #342 Gate/manual passed on 0ef5491f; whole CI cancelled after smoke 3/4 timeouts with failures. Later repairs have local validation; PR342 checks are canonical remote evidence and full NuncioCrew CI including all desktop smoke shards and manual upstream compatibility must pass on the exact head at merge."
